code_commune,loyer_m2,nb_obs,type_pred,lat,lon,fiable,loyer_m2_final
72160,8.08610966010442,6,maille,47.7245772626284,0.3437701766172075,False,8.15
72356,8.08610966010442,0,maille,47.765938282573075,0.4571290601845898,False,8.15
72013,8.08610966010442,60,maille,47.68364183368951,0.24617789918571026,True,8.08610966010442
72052,8.08610966010442,12,maille,47.76021597774394,0.5216974219410405,True,8.08610966010442
72153,8.08610966010442,23,maille,47.79431400537997,0.41369262036040655,True,8.08610966010442
72283,8.08610966010442,2,maille,47.634337955833374,0.2761137453748837,False,8.1
72369,8.08610966010442,1,maille,47.72023023081543,0.3017193630265551,False,8.15
72134,8.08610966010442,12,maille,47.73334042862241,0.4528188483715549,True,8.08610966010442
69050,12.4066705649694,130,commune,45.870534999278256,4.644650982026719,True,12.4066705649694
69090,12.4101638863679,2,maille,45.92023974259343,4.636572785041011,False,12.59
69004,12.4101638863679,12,maille,45.91667934607183,4.655759482178831,True,12.4101638863679
69017,12.4101638863679,15,maille,45.90887492384779,4.616848456043289,True,12.4101638863679
69056,11.4631986952414,120,commune,45.88808252215879,4.616451808857903,True,11.4631986952414
69024,12.569608784902,384,commune,45.9345897508993,4.580051189832167,True,12.569608784902
62853,10.9093133057845,12,maille,50.661731637505895,1.9084941582255825,True,10.9093133057845
62155,10.9093133057845,0,maille,50.7764957917535,2.0204880756600065,False,10.82
62455,10.9093133057845,0,maille,50.76568252496594,1.9297356212052408,False,10.88
62788,10.9093133057845,3,maille,50.69561772965733,2.013943769035911,False,10.87
62789,10.9093133057845,0,maille,50.64949263367789,1.9332694782474562,False,10.9
62432,10.9093133057845,1,maille,50.765550423284495,1.9040254014155045,False,10.94
62827,10.9093133057845,67,maille,50.79215004248023,2.0453685788043905,True,10.9093133057845
62230,10.9093133057845,20,maille,50.7524862884798,1.8195629053210736,True,10.9093133057845
62692,10.9093133057845,0,maille,50.751054667039405,1.9481407940844362,False,10.85
62566,10.9093133057845,1,maille,50.675468089028946,1.8657375841297474,False,10.93
62534,9.93803109876306,283,commune,50.70464654487431,2.1216080973835667,True,9.93803109876306
62803,10.9093133057845,0,maille,50.74248536816728,1.9202863977494025,False,10.9
62088,10.9093133057845,2,maille,50.705887681212786,2.079252417519732,False,10.86
62020,10.9093133057845,2,maille,50.78152152475027,1.8723770259518928,False,10.95
62592,10.9093133057845,0,maille,50.76466472675876,2.121009239539159,False,10.82
62022,10.9093133057845,0,maille,50.72438011215065,1.8060393483223203,False,10.98
62412,10.9093133057845,41,maille,50.79481790915375,1.8307193559709356,True,10.9093133057845
62775,10.9093133057845,0,maille,50.76926043697017,1.8870021230218064,False,10.95
62526,10.9093133057845,0,maille,50.72959355206087,1.8794568413593349,False,10.94
62786,10.9093133057845,0,maille,50.695749152198125,1.8834396106046105,False,10.92
62595,10.9093133057845,17,maille,50.787140331823444,2.1681581081950037,True,10.9093133057845
62618,10.9093133057845,13,maille,50.815340397371315,2.083807217294417,True,10.9093133057845
62506,10.9093133057845,16,maille,50.79584209130232,1.9281708847471835,True,10.9093133057845
62179,10.9093133057845,0,maille,50.71391618301993,1.8850011896201875,False,10.92
62251,10.9093133057845,0,maille,50.644923049070755,1.8487514124973465,False,10.97
62010,10.9093133057845,1,maille,50.68880554455814,2.071819524701012,False,10.88
62008,10.9093133057845,2,maille,50.73621838767875,2.07024209947935,False,10.83
62055,10.9093133057845,1,maille,50.773299718189186,1.9854774540462286,False,10.83
62245,10.9093133057845,1,maille,50.71091778013935,1.9988787853560288,False,10.86
62759,10.9093133057845,1,maille,50.6660255671742,1.8912742418897373,False,10.92
77137,11.2835476532189,1,maille,48.69886884791812,3.3023721417268335,False,11.49
77530,11.2835476532189,0,maille,48.617134748732546,3.3404249962595114,False,11.4
77113,11.2835476532189,27,maille,48.73524171933736,3.198390828178557,True,11.2835476532189
77240,11.2835476532189,87,maille,48.798243234723884,3.2729497285497415,True,11.2835476532189
51625,11.2835476532189,1,maille,48.76773468394845,3.439708145082069,False,11.07
77423,11.2835476532189,1,maille,48.78674622068897,3.3370287787455672,False,11.28
77116,11.2835476532189,36,maille,48.766706479820634,3.2055993395533666,True,11.2835476532189
51185,11.2835476532189,10,maille,48.71447296185443,3.494897232626431,True,11.2835476532189
77182,11.8179866854519,720,commune,48.79086297777247,3.2994286455203343,True,11.8179866854519
77391,11.2835476532189,13,maille,48.59672009330107,3.2898325539759825,True,11.2835476532189
77492,11.2835476532189,3,maille,48.879060789001294,3.3699079524988216,False,11.08
77398,11.2835476532189,12,maille,48.878853314662535,3.2905006030771253,True,11.2835476532189
77519,11.2835476532189,28,maille,48.652748013016975,3.408330532118113,True,11.2835476532189
51618,11.2835476532189,0,maille,48.803313789905445,3.4499349200387757,False,10.91
77030,11.2835476532189,22,maille,48.84389169017752,3.330553019473182,True,11.2835476532189
77246,11.2835476532189,1,maille,48.57151905179846,3.384724694289134,False,11.34
77093,11.2835476532189,19,maille,48.773181706180075,3.379211709746591,True,11.2835476532189
51459,11.2835476532189,0,maille,48.74878928834036,3.458776243535277,False,11.03
77301,11.2835476532189,1,maille,48.69660223624265,3.4436416770536122,False,11.03
77287,11.2835476532189,3,maille,48.80069386565634,3.4133082216555395,False,11.02
77032,11.2835476532189,58,maille,48.70265561452775,3.239804238069726,True,11.2835476532189
77424,11.2835476532189,1,maille,48.7347100620054,3.433012073285382,False,11.15
39451,10.9024523767912,16,maille,47.1568577118504,5.719442367188798,True,10.9024523767912
39117,10.9024523767912,3,maille,47.054618762166285,5.695776302160218,False,10.69
39396,10.7022855119221,176,commune,47.15514328937597,5.6722845363310554,True,10.7022855119221
39218,10.9024523767912,17,maille,47.11844529911954,5.678693222342421,True,10.9024523767912
39352,10.9024523767912,7,maille,,,False,10.9024523767912
39246,10.9024523767912,58,maille,47.19781477802833,5.685603490915175,True,10.9024523767912
39205,10.9024523767912,5,maille,47.106114849259335,5.603643369929979,False,10.86
39220,10.9024523767912,7,maille,47.08403315644561,5.563345597819988,False,10.84
39452,10.9024523767912,15,maille,47.13822795229562,5.717892066944967,True,10.9024523767912
39308,10.9024523767912,24,maille,47.18642968272378,5.60731792275585,True,10.9024523767912
